name,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"6,589,000,000","3,820,000,000","3,961,000,000","3,840,000,000","3,775,000,000","3,577,000,000","3,487,000,000","3,367,000,000","3,050,000,000","2,896,000,000","2,816,000,000","2,877,000,000","3,248,000,000","3,249,000,000","3,312,000,000","3,237,000,000","2,689,000,000","2,486,000,000","2,290,000,000","2,232,000,000","2,515,000,000","2,876,000,000","3,182,000,000","3,476,000,000","3,506,000,000","4,173,000,000","4,593,000,000","4,692,000,000","4,618,000,000","4,305,000,000","3,907,000,000","3,535,000,000","3,299,000,000","2,850,000,000","2,535,000,000"
	CurrentAssets,"2,386,000,000","2,518,000,000","2,551,000,000","2,633,000,000","2,606,000,000","2,456,000,000","2,350,000,000","2,363,000,000","2,079,000,000","1,934,000,000","1,772,000,000","1,764,000,000","2,064,000,000","2,034,000,000","2,014,000,000","1,832,000,000","1,519,000,000","1,284,000,000","1,114,000,000","1,000,000,000","1,089,000,000","1,275,000,000","1,459,000,000","1,823,000,000","1,618,000,000","2,069,000,000","2,494,000,000","2,654,000,000","2,590,000,000","2,391,000,000","2,235,000,000","1,949,000,000","1,930,000,000","1,684,000,000","1,521,000,000"
		CashCashEquivalentsAndShortTermInvestments,"907,000,000","891,000,000","849,000,000","1,046,000,000","1,021,000,000","967,000,000","867,000,000","928,000,000","851,000,000","696,000,000","589,000,000","408,000,000","493,000,000","484,000,000","587,000,000","492,000,000","448,000,000","357,000,000","215,000,000","109,000,000","162,000,000","193,000,000","116,000,000","321,000,000","13,000,000","72,000,000","57,000,000","49,000,000","69,000,000","50,000,000","56,000,000","81,000,000","259,000,000","239,000,000","143,000,000"
			CashAndCashEquivalents,"907,000,000","891,000,000","849,000,000","1,046,000,000","1,021,000,000","967,000,000","858,000,000","880,000,000","851,000,000","696,000,000","582,000,000","385,000,000","488,000,000","221,000,000","289,000,000","225,000,000","448,000,000","357,000,000","215,000,000","109,000,000","162,000,000","193,000,000","116,000,000","321,000,000","13,000,000","72,000,000","57,000,000","49,000,000","69,000,000","50,000,000","56,000,000","81,000,000","259,000,000","239,000,000","143,000,000"
				CashFinancial,"29,000,000","57,000,000","69,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"878,000,000","834,000,000","780,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,"0","9,000,000","48,000,000",,"0","7,000,000","23,000,000","5,000,000","263,000,000","298,000,000","267,000,000",,,,,,,,,,,,,,,,,,,
		Receivables,"101,000,000","107,000,000","106,000,000","102,000,000","95,000,000","79,000,000","99,000,000","68,000,000","50,000,000",,,"60,000,000","64,000,000","60,000,000",,"47,000,000",,,,,,,,,,,,,,,,,,,
			AccountsReceivable,"100,000,000","87,000,000","106,000,000","101,000,000","94,000,000","78,000,000","99,000,000","68,000,000","49,000,000",,,"53,000,000","50,000,000","59,000,000",,"47,000,000",,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,"14,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,
