name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,01/31/1993,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"37,980,000,000","38,926,000,000","37,714,000,000","35,852,000,000","32,711,000,000","33,263,000,000","32,469,000,000","30,706,000,000","24,576,000,000","32,403,000,000","31,622,000,000","23,358,000,000","24,739,000,000","28,026,000,000","34,614,000,000","27,345,000,000","24,690,000,000","22,124,000,000","20,445,000,000","22,948,000,000","27,272,000,000","22,538,000,000","17,617,000,000","16,326,000,000","7,462,400,000","6,419,600,000","5,554,100,000","5,006,300,000","1,487,200,000","1,265,500,000","1,072,000,000","1,324,200,000","-1,904,700,000",,"-1,035,100,000","-900,200,000"
	NetInterestIncome,"5,036,000,000","4,694,000,000","3,806,000,000","3,300,000,000","3,698,000,000","3,093,000,000","1,735,000,000","778,000,000","-199,000,000","357,000,000","864,000,000","990,000,000","3,202,000,000","2,781,000,000","3,279,000,000","3,750,000,000","3,731,000,000","2,935,000,000","3,896,000,000","3,348,000,000","3,058,000,000","2,365,000,000","2,922,000,000","2,777,000,000","2,021,100,000","1,804,200,000","1,458,700,000","1,093,900,000","1,532,500,000","1,595,200,000","1,086,700,000","1,128,400,000","-1,904,700,000",,"-1,035,100,000","-900,200,000"
		InterestIncome,"16,311,000,000","17,098,000,000","13,892,000,000","8,997,000,000","7,016,000,000","5,835,000,000","5,413,000,000","5,209,000,000","5,725,000,000","7,264,000,000","7,278,000,000","7,702,000,000","40,725,000,000","60,083,000,000","45,216,000,000","28,175,000,000","18,590,000,000","15,744,000,000","15,866,000,000","24,127,000,000","21,234,000,000","13,755,000,000","16,436,000,000","13,583,000,000","3,587,300,000","3,319,000,000","2,507,200,000","1,909,200,000","5,894,900,000","5,519,700,000","4,797,700,000","4,506,800,000","0",,"0","0"
			InterestIncomeFromLoansAndLease,"4,742,000,000","4,783,000,000","4,249,000,000","3,298,000,000","2,724,000,000","2,163,000,000","1,690,000,000","1,121,000,000","643,000,000","356,000,000","315,000,000","229,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				InterestIncomeFromLoans,"4,742,000,000","4,783,000,000","4,249,000,000","3,298,000,000","2,724,000,000","2,163,000,000","1,690,000,000","1,121,000,000","643,000,000","356,000,000",,"229,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			InterestIncomeFromSecurities,"5,080,000,000","5,074,000,000","4,136,000,000","3,363,000,000","3,273,000,000","3,138,000,000","2,722,000,000","2,739,000,000","3,079,000,000","3,941,000,000","4,146,000,000","5,155,000,000",,,,,,,,,,,,,,,,,"1,081,100,000","1,339,000,000","903,300,000","988,100,000",,,,
			InterestIncomeFromDeposits,,,,,"170,000,000","108,000,000","109,000,000","129,000,000","124,000,000","186,000,000","155,000,000","241,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"2,936,000,000","3,485,000,000","1,976,000,000","169,000,000","-374,000,000","-560,000,000","-298,000,000","-20,000,000","364,000,000","886,000,000","769,000,000","859,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherInterestIncome,"3,553,000,000","3,756,000,000","3,531,000,000","2,167,000,000","1,223,000,000","986,000,000","1,190,000,000","1,240,000,000","1,515,000,000","1,895,000,000","1,893,000,000","1,218,000,000",,,,,,,,,,,,,,,,,"4,813,800,000","4,180,700,000","3,894,400,000","3,518,700,000",,,,
		InterestExpense,"11,275,000,000","12,404,000,000","10,086,000,000","5,697,000,000","3,318,000,000","2,742,000,000","3,678,000,000","4,431,000,000","5,924,000,000","6,907,000,000","6,414,000,000","6,712,000,000","37,523,000,000","57,302,000,000","41,937,000,000","24,425,000,000","14,859,000,000","12,809,000,000","11,970,000,000","20,779,000,000","18,176,000,000","11,390,000,000","13,514,000,000","10,806,000,000","1,566,200,000","1,514,800,000","1,048,500,000","815,300,000","4,362,400,000","3,924,500,000","3,711,000,000","3,378,400,000","1,904,700,000",,"1,035,100,000","900,200,000"
